2	15044	0	0.7774487733840942
2	15045	0	0.5046557188034058
5	15044	0	0.7832273244857788
5	15048	0	0.43765440583229065
7	15045	0	0.5065709352493286
7	15044	0	0.6877820491790771
10	15044	0	0.5658861398696899
10	15046	0	0.5184227824211121
23	15044	0	0.6511515378952026
23	15047	0	0.4255063831806183
29	15046	0	0.8486582040786743
29	15047	0	0.46331945061683655
31	15046	0	0.755480945110321
31	15047	0	0.48805588483810425
39	15046	0	0.7385305166244507
39	15049	0	0.548000693321228
49	15046	0	0.8407490253448486
49	15047	0	0.5132695436477661
55	15046	0	0.8154240250587463
55	15045	0	0.5092282295227051
60	15046	0	0.646039605140686
60	15044	0	0.648093581199646
63	15046	0	0.7344936728477478
63	15047	0	0.46735379099845886
65	15046	0	0.7786625623703003
65	15044	0	0.6520973443984985
66	15046	0	0.8011026978492737
66	15047	0	0.4861556589603424
70	15046	0	0.8032113909721375
70	15047	0	0.567667543888092
72	15046	0	0.7877951264381409
72	15048	0	0.4779219329357147
76	15046	0	0.8048819899559021
76	15044	0	0.6734885573387146
77	15046	0	0.7553199529647827
77	15049	0	0.4607595205307007
82	15046	0	0.7511534690856934
82	15047	0	0.4293142557144165
86	15046	0	0.8125403523445129
86	15049	0	0.4644819498062134
96	15046	0	0.7932925224304199
96	15045	0	0.5135982632637024
97	15046	0	0.7753608226776123
97	15048	0	0.43440791964530945
110	15046	0	0.8069579005241394
110	15044	0	0.6921156644821167
118	15046	0	0.779564380645752
118	15044	0	0.6106599569320679
131	15046	0	0.8022767305374146
131	15044	0	0.6782039403915405
133	15046	0	0.544906735420227
133	15044	0	0.761154055595398
139	15046	0	0.7933902740478516
139	15049	0	0.5005727410316467
148	15046	0	0.8189405798912048
148	15048	0	0.5071873068809509
158	15046	0	0.7838737964630127
158	15044	0	0.6230503916740417
164	15046	0	0.7967709898948669
164	15047	0	0.4851216971874237
192	15046	0	0.7085024118423462
192	15049	0	0.39836207032203674
198	15046	0	0.7733131051063538
198	15045	0	0.43582209944725037
208	15046	0	0.7448471188545227
208	15047	0	0.4866288900375366
211	15046	0	0.8062467575073242
211	15049	0	0.5150176286697388
213	15046	0	0.6217719316482544
213	15044	0	0.6696441769599915
227	15046	0	0.770857572555542
227	15048	0	0.4251493811607361
231	15046	0	0.7673667669296265
231	15045	0	0.518400251865387
247	15046	0	0.837669312953949
247	15047	0	0.5965616106987
250	15046	0	0.6651261448860168
250	15047	0	0.33179235458374023
260	15046	0	0.7939897179603577
260	15048	0	0.5300719738006592
265	15046	0	0.7951006889343262
265	15045	0	0.4906668961048126
266	15046	0	0.747348964214325
266	15045	0	0.6128169894218445
290	15046	0	0.873560905456543
290	15049	0	0.4504558742046356
300	15044	0	0.6916446685791016
300	15045	0	0.5169919729232788
302	15046	0	0.8179808855056763
302	15047	0	0.46411779522895813
309	15046	0	0.8011431694030762
309	15044	0	0.7634787559509277
311	15044	0	0.7169596552848816
311	15047	0	0.2820666432380676
326	15044	0	0.768555760383606
326	15048	0	0.6324495077133179
331	15046	0	0.7364845275878906
331	15049	0	0.3586612045764923
344	15044	0	0.8455727100372314
344	15045	0	0.703594982624054
350	15044	0	0.6896277666091919
350	15049	0	0.3979793190956116
352	15044	0	0.8509423732757568
352	15049	0	0.5382492542266846
376	15044	0	0.8118558526039124
376	15046	0	0.5807242393493652
379	15044	0	0.6693760752677917
379	15049	0	0.5116427540779114
381	15044	0	0.8437041640281677
381	15046	0	0.7012272477149963
382	15044	0	0.8390987515449524
382	15049	0	0.5329285860061646
387	15044	0	0.8286324143409729
387	15049	0	0.49918338656425476
392	15044	0	0.6884189248085022
392	15048	0	0.4437374472618103
395	15048	0	0.4756661653518677
395	15047	0	0.3860701620578766
404	15045	0	0.6235743761062622
404	15048	0	0.569348156452179
408	15049	0	0.46808189153671265
408	15045	0	0.6540314555168152
423	15045	0	0.6029710173606873
423	15046	0	0.5771885514259338
426	15049	0	0.5997098088264465
426	15046	0	0.4674941897392273
429	15048	0	0.600326657295227
429	15047	0	0.4246349036693573
437	15044	0	0.7232763767242432
437	15048	0	0.5354239344596863
439	15049	0	0.36961299180984497
439	15047	0	0.48139896988868713
444	15044	0	0.7637952566146851
444	15048	0	0.5159738063812256
446	15049	0	0.43424177169799805
446	15044	0	0.7461450695991516
447	15046	0	0.6953952312469482
447	15047	0	0.5862690806388855
482	15044	0	0.5044729709625244
482	15045	0	0.45383861660957336
484	15048	0	0.4389551281929016
484	15049	0	0.4609495997428894
491	15048	0	0.44668012857437134
491	15047	0	0.41694143414497375
496	15045	0	0.48307061195373535
496	15047	0	0.45520347356796265
497	15048	0	0.48426854610443115
497	15049	0	0.4821717441082001
504	15046	0	0.45060741901397705
504	15045	0	0.5137805342674255
515	15047	0	0.46377795934677124
515	15046	0	0.5756915807723999
518	15046	0	0.6848124861717224
518	15048	0	0.5470683574676514
519	15044	0	0.8546174764633179
519	15049	0	0.4613439738750458
526	15046	0	0.5930471420288086
526	15049	0	0.4987005591392517
528	15044	0	0.768120288848877
528	15049	0	0.5525266528129578
533	15044	0	0.8151534199714661
533	15046	0	0.7960072159767151
535	15046	0	0.8375212550163269
535	15044	0	0.8540083169937134
539	15046	0	0.7306358814239502
539	15047	0	0.30551400780677795
542	15046	0	0.8206459283828735
542	15049	0	0.429258793592453
565	15044	0	0.8879358768463135
565	15048	0	0.5111296772956848
566	15044	0	0.8579235076904297
566	15045	0	0.6269261837005615
571	15047	0	0.400024950504303
571	15048	0	0.5014599561691284
576	15045	0	0.5642896294593811
576	15047	0	0.4932176172733307
585	15044	0	0.7107254862785339
585	15046	0	0.5953817963600159
590	15044	0	0.6340672373771667
590	15047	0	0.5278285145759583
595	15044	0	0.6603525876998901
595	15049	0	0.6098066568374634
607	15044	0	0.756074845790863
607	15047	0	0.5290064215660095
611	15044	0	0.4981481730937958
611	15046	0	0.5563019514083862
619	15049	0	0.5666512250900269
619	15048	0	0.5002439618110657
638	15044	0	0.7408038377761841
638	15048	0	0.6641244888305664
645	15045	0	0.5543773174285889
645	15048	0	0.5395546555519104
652	15044	0	0.835049569606781
652	15047	0	0.5953365564346313
653	15044	0	0.693973183631897
653	15049	0	0.463661789894104
660	15048	0	0.43053632974624634
660	15045	0	0.4659404754638672
665	15044	0	0.5764045119285583
665	15045	0	0.4366566836833954
672	15044	0	0.7335262298583984
672	15048	0	0.5723354816436768
678	15044	0	0.5834900736808777
678	15045	0	0.5147472023963928
681	15044	0	0.5256779193878174
681	15045	0	0.532383143901825
691	15046	0	0.4993951618671417
691	15048	0	0.5324104428291321
692	15044	0	0.6037271618843079
692	15048	0	0.5506448745727539
693	15044	0	0.7859784960746765
693	15045	0	0.6772329211235046
694	15048	0	0.4975506365299225
694	15047	0	0.45716941356658936
697	15044	0	0.7661228179931641
697	15048	0	0.5039817690849304
700	15044	0	0.7451187968254089
700	15046	0	0.7460778951644897
701	15044	0	0.6996350884437561
701	15048	0	0.5329249501228333
703	15044	0	0.7305065393447876
703	15046	0	0.6365339159965515
714	15045	0	0.47013598680496216
714	15047	0	0.40354713797569275
736	15044	0	0.6742545962333679
736	15046	0	0.5587034225463867
746	15044	0	0.6998390555381775
746	15049	0	0.44604942202568054
751	15044	0	0.7741002440452576
751	15048	0	0.43725839257240295
752	15044	0	0.7554270625114441
752	15048	0	0.4866703152656555
753	15044	0	0.6167486906051636
753	15049	0	0.40913182497024536
757	15047	0	0.4400200843811035
757	15044	0	0.6771816611289978
776	15044	0	0.6304816603660583
776	15047	0	0.37697452306747437
786	15045	0	0.48774850368499756
786	15049	0	0.5124282836914062
791	15044	0	0.756190299987793
791	15048	0	0.5225619077682495
794	15047	0	0.4047977030277252
794	15045	0	0.47507163882255554
795	15048	0	0.45370882749557495
795	15045	0	0.472082257270813
801	15044	0	0.7341182827949524
801	15047	0	0.47595566511154175
824	15044	0	0.8279644846916199
824	15047	0	0.4896462559700012
825	15046	0	0.6672773361206055
825	15048	0	0.5971043705940247
828	15044	0	0.6081615090370178
828	15048	0	0.41744759678840637
839	15044	0	0.7481717467308044
839	15045	0	0.6816170811653137
2	14140	1	0.2788172662258148
2	14143	1	0.21644076704978943
6	14136	1	0.49970465898513794
6	14141	1	0.2473115772008896
13	14136	1	0.5641948580741882
13	14139	1	0.35105741024017334
13	14142	1	0.1776518076658249
13	14140	1	0.3465255796909332
15	14140	1	0.4171837866306305
15	14141	1	0.270133376121521
16	14136	1	0.6322633028030396
16	14140	1	0.39188680052757263
18	14139	1	0.24841879308223724
18	14143	1	0.19055722653865814
20	14136	1	0.6315252780914307
20	14143	1	0.3376271724700928
