2	14782	0	1.0
2	14783	0	1.216163614259358e-08
5	14782	0	1.0
5	14786	0	1.0185444709875924e-09
7	14783	0	0.0
7	14782	0	1.0
10	14782	0	1.0
10	14784	0	0.3035176396369934
23	14782	0	1.0
23	14785	0	0.707888662815094
29	14784	0	8.891858773995466e-20
29	14785	0	0.9999983310699463
31	14784	0	3.8759083055184163e-19
31	14785	0	0.9999794960021973
39	14784	0	2.4601494175158223e-09
39	14787	0	0.0885322093963623
49	14784	0	2.5724234607019453e-20
49	14785	0	0.9999985694885254
55	14784	0	1.543094123607736e-20
55	14783	0	0.00016641315596643835
60	14784	0	7.369406869678699e-15
60	14782	0	4.9639094612530243e-08
63	14784	0	4.422187687830327e-20
63	14785	0	0.22728151082992554
65	14784	0	1.2609125244071377e-20
65	14782	0	8.568564614909188e-18
66	14784	0	1.0
66	14785	0	0.0013869577087461948
70	14784	0	1.543094123607736e-20
70	14785	0	0.9999918937683105
72	14784	0	1.1394208465171323e-22
72	14786	0	0.5415244102478027
76	14784	0	3.40369764793483e-20
76	14782	0	8.216321720211361e-12
77	14784	0	8.879201885735316e-23
77	14787	0	0.7619267106056213
82	14784	0	1.2609125244071377e-20
82	14785	0	0.9999945163726807
86	14784	0	0.9999974966049194
86	14787	0	0.9803897738456726
96	14784	0	3.8119749343628246e-20
96	14783	0	0.05844998359680176
97	14784	0	2.3892080602767927e-19
97	14786	0	0.9918014407157898
110	14784	0	2.5724234607019453e-20
110	14782	0	3.7352904650125964e-22
118	14784	0	2.751943625610973e-20
118	14782	0	4.0807963953700194e-22
131	14784	0	2.897797216471666e-20
131	14782	0	3.47491527754708e-17
133	14784	0	1.1887260273346634e-11
133	14782	0	1.1178965451108525e-06
139	14784	0	3.40369764793483e-20
139	14787	0	0.8901291489601135
148	14784	0	3.2189930639131407e-20
148	14786	0	0.9949892163276672
158	14784	0	2.3892080602767927e-19
158	14782	0	3.2783009444809124e-21
164	14784	0	1.7952859827386686e-20
164	14785	0	0.9999980926513672
192	14784	0	1.1601811512850722e-20
192	14787	0	0.9295948147773743
198	14784	0	0.0
198	14783	0	1.0
208	14784	0	3.76394417510705e-20
208	14785	0	0.9999984502792358
211	14784	0	7.140743400668725e-05
211	14787	0	0.7143808603286743
213	14784	0	5.490984023026613e-08
213	14782	0	1.0
227	14784	0	7.552424449386308e-06
227	14786	0	0.01992105506360531
